Days_since_last_order,Frequence_achat,Panier_moyen
591,1,479.74
591,1,61.01
591,1,484.02
591,1,40.0
591,1,667.99
591,1,102.03
591,1,248.85
591,1,121.02
591,1,103.55
591,1,58.62
591,1,159.56
591,1,160.75
591,1,68.9
591,1,117.94
591,1,63.11
591,1,65.0
591,1,91.79
591,1,74.33
591,1,302.44
591,1,378.25
591,1,198.57
591,1,130.76
591,1,116.46
591,1,57.68
591,1,133.08
591,1,57.53
591,1,70.0
591,1,85.14
591,1,141.48
591,1,325.12
591,1,35.0
591,1,181.46
591,1,157.13
591,1,105.28
591,1,139.09
591,1,237.9
591,1,36.62
591,1,248.85
591,1,35.0
591,1,60.1
591,1,35.0
591,1,218.63
591,1,80.2
591,1,237.78
591,1,772.51
591,1,113.71
591,1,50.05
592,1,234.7
592,1,348.63
592,1,99.33
592,1,959.96
592,1,178.65
592,1,104.19
592,1,144.12
592,1,117.2
592,1,99.56
592,1,65.0
592,1,52.59
592,1,155.63
592,1,185.36
592,1,95.78
592,1,218.55
592,1,91.19
592,1,166.29
592,1,78.17
592,1,46.65
592,1,135.59
592,1,683.97
592,1,147.35
592,1,65.71
592,1,64.0
592,1,157.72
592,1,59.1
592,1,76.08
592,1,188.34
592,1,37.59
592,1,93.82
592,1,103.37
592,1,80.81
592,1,57.53
592,1,522.08
592,1,95.78
592,1,794.18
592,1,31.75
592,1,56.78
592,1,189.41
592,1,147.35
592,1,75.73
592,1,80.81
592,1,46.29
592,1,56.78
592,1,70.41
592,1,153.72
592,1,80.52
592,1,61.59
592,1,109.31
592,1,344.32
592,1,81.11
592,1,86.02
592,1,55.11
592,1,237.3
592,1,206.08
592,1,50.08
592,1,97.77
592,1,389.82
592,1,61.0
592,1,83.23
592,1,65.01
592,1,109.42
592,1,66.6
592,1,194.91
592,1,813.41
592,1,87.71
592,1,96.94
592,1,132.24
592,1,484.02
592,2,87.715
592,1,77.57
592,1,219.19
592,1,65.78
592,1,49.09
592,1,317.31
592,1,87.8
592,1,153.09
592,1,234.18
592,1,58.27
592,1,186.57
592,1,62.78
592,1,87.71
592,1,117.15
592,1,893.52
592,1,65.53
592,1,129.0
592,1,326.82
592,1,66.64
592,1,485.02
592,1,116.94
592,1,47.77
592,1,45.0
592,1,35.79
592,1,266.58
592,1,25.09
592,1,60.14
592,1,55.0
592,1,298.32
592,1,42.65
592,1,56.69
592,1,220.54
592,1,95.31
592,1,128.02
592,1,20.0
592,1,315.02
592,1,94.3
592,1,350.59
592,1,14.78
592,1,148.15
592,1,283.22
592,1,140.48
592,1,804.33
592,1,40.1
592,1,148.15
592,1,111.43
593,1,64.86
593,1,237.3
593,1,54.0
593,1,90.07
593,1,144.34
593,1,60.12
593,1,154.42
593,1,94.3
593,1,459.01
593,1,103.27
593,1,50.0
593,1,82.48
593,1,51.75000000000001
593,1,169.94
593,1,124.52
593,1,27.98
593,1,49.0
593,1,233.68
593,1,71.63
593,1,51.75
593,1,250.04
593,1,114.45
593,1,154.47
593,1,54.1
593,1,255.42
593,1,29.47
593,1,157.35
593,1,258.81
593,1,69.12
593,1,275.48
593,1,47.59
593,1,33.98
593,1,140.3
593,1,132.02
593,1,141.63
593,1,46.84
593,1,129.01
593,1,61.01
593,1,111.89
593,1,194.5
593,1,211.82
593,1,284.38
593,1,21.76
593,1,141.42
593,1,236.28
593,1,75.08
593,1,219.63
593,1,388.76
593,1,102.03
593,1,32.09
593,1,367.1
593,1,71.63
593,1,842.43
593,1,22.72
593,1,77.07
593,1,42.6
593,1,126.74
593,1,58.59
593,1,157.32
593,1,59.05
593,1,53.36
593,1,81.89
593,1,97.78
593,1,93.57
593,1,257.73
593,1,148.15
593,1,90.0
593,1,26.77
593,1,367.2
593,1,84.14
593,1,168.4
593,1,117.93
593,1,31.09
593,1,102.03
593,1,203.98
593,1,63.18
593,1,124.33
593,1,20.28
593,1,128.15
593,1,59.0
593,1,24.35
593,1,55.0
593,1,75.08
593,1,127.92
593,1,385.8
593,1,178.24
593,1,26.27
593,1,204.06
593,1,75.33
593,1,93.66
593,1,61.59
593,1,122.62
593,1,142.1
593,1,39.75
593,1,102.03
593,1,117.93
593,1,162.14
593,1,172.03
593,1,2150.81
593,1,1257.96
593,1,206.57
593,1,63.5
593,1,63.1
593,1,115.36
593,1,13.68
593,1,75.53
593,1,76.62
593,1,115.15
593,1,144.56
593,1,32.0
593,1,49.53
593,1,149.69
593,1,55.12
593,1,62.69
593,1,83.23
593,1,57.68
593,1,42.59
593,1,83.41
593,1,150.34
593,1,43.75
593,1,46.0
593,1,61.75
593,1,71.05
593,1,1266.94
593,1,80.39
593,1,105.5
593,1,85.14
593,1,310.28
593,1,33.75
593,1,163.39
593,2,193.76999999999998
594,2,96.83
594,1,97.87
594,1,72.77
594,1,142.43
594,1,185.62
594,1,23.68
594,1,80.11
594,1,75.16
594,1,150.66
594,1,354.01
594,1,77.84
594,1,60.73
594,1,117.06
594,1,102.03
594,1,57.59
594,1,43.62
594,1,278.01
594,1,92.68
594,1,481.96
594,1,49.1
594,1,118.24
594,1,232.05
594,1,65.0
594,1,33.78
594,1,726.06
594,1,48.27
594,1,114.44
594,1,145.65
594,1,155.7
594,1,405.45
594,1,60.09
594,1,314.7
594,1,53.17
594,1,59.72
594,1,64.1
594,1,86.24
594,1,102.03
594,1,39.61
594,1,156.87
594,1,164.49
594,1,195.62
594,1,259.06
594,1,58.09
594,1,83.23
594,1,41.75
594,1,2827.0
594,1,56.69
594,1,173.13
594,1,126.2
594,1,161.46
594,1,131.33499999999998
594,1,235.64
594,1,127.01
594,1,66.6
594,1,109.31
594,1,44.14
594,1,107.78
594,1,303.53
594,1,32.09
594,1,132.17
594,1,55.09
594,1,21.78
594,1,75.39
594,1,151.24
594,1,74.16
594,1,59.13
594,1,94.21
594,1,113.42
594,1,153.09
594,1,71.04
594,1,714.62
594,1,51.0
594,1,224.95
594,1,34.0
594,1,82.67
594,1,129.53
594,1,128.0
594,1,202.44
594,1,146.87
594,1,92.3
594,1,248.70999999999998
594,1,76.95
594,1,37.77
594,1,42.07
594,1,29.08
594,1,55.09
594,1,165.7
594,1,191.5
594,1,323.44
594,1,108.745
594,1,97.78
594,1,126.83
594,1,266.06
594,1,297.42
594,1,75.63
594,1,206.99
594,1,58.27
594,1,102.58
594,1,656.72
594,1,37.5
594,1,57.68
594,1,60.22
594,1,75.53
594,1,149.43
594,1,88.74
594,1,111.89
594,1,128.01
594,1,31.82
594,1,177.44
594,1,1023.44
594,1,106.06
594,1,60.86
594,1,218.55
594,1,78.19
594,1,49.05
594,1,247.38
594,1,119.38
594,1,98.62
594,1,97.89
594,1,115.28
594,1,70.29
594,1,34.77
594,1,76.08
594,1,83.23
594,1,127.72
594,1,113.03
594,1,235.5
594,1,45.85
594,1,44.6
594,1,301.67
594,1,45.09
594,1,1013.85
594,1,188.07
594,1,54.0
594,1,206.57
594,1,71.31
594,1,62.68
594,1,77.66
595,1,58.76
595,1,33.27
595,1,166.71
595,1,177.9
595,1,117.0
595,1,42.11
595,2,322.59999999999997
595,1,64.1
595,1,129.61
595,1,186.54
595,1,249.56
595,1,614.38
595,1,116.16
595,1,202.54
595,1,234.18
595,1,55.0
595,1,104.53
595,1,28.62
595,1,1535.22
595,1,117.26
595,1,110.77
595,1,41.62
595,1,132.17
595,1,153.54
595,1,236.56
595,1,96.11
595,1,72.66
595,1,137.16
595,1,147.14
595,1,62.38
595,1,277.35
595,1,76.14
595,1,53.61
595,1,41.01
595,1,107.92
595,1,42.0
595,1,169.92
595,1,79.93
595,1,29.33
595,1,39.0
595,1,216.64
595,1,54.0
595,1,55.69
595,1,98.72
595,1,77.57
595,1,22.84
595,1,186.92
595,1,195.0
595,1,86.83
595,1,178.52
595,1,94.82
595,1,66.1
595,1,207.65
595,1,40.87
595,1,102.03
595,1,81.61
595,1,194.91
595,1,138.15
595,1,37.77
595,1,83.41
595,1,34.59
595,1,83.17
595,1,134.58
595,1,108.2
595,1,75.19
595,1,112.4
595,1,54.14
595,1,36.27
595,1,131.16
595,1,138.365
595,1,94.19
595,1,105.37
595,1,156.03
595,1,113.12
595,1,682.83
595,1,162.65
595,1,37.53
595,1,223.5
595,1,68.59
595,1,1247.36
595,2,49.724999999999994
595,1,54.69
595,1,23.17
595,1,134.06
595,1,152.61
595,1,235.88
595,1,80.6
595,1,75.54
595,1,77.89
595,1,52.0
595,1,476.87
595,1,64.18
595,1,64.0
595,1,32.68
595,1,167.13
595,1,27.68
595,1,47.59
595,1,77.89
595,1,134.4
595,1,32.88
595,1,709.58
595,1,105.28
595,1,196.92
595,1,20.75
595,1,379.2
595,1,117.07
595,1,148.12
595,1,69.95
595,1,164.79
595,1,26.0
595,1,207.76
595,1,67.53
595,1,466.84
595,1,108.19
595,1,131.75
595,1,51.75
595,1,437.59
595,1,105.28
595,1,112.4
595,1,66.69
595,1,113.5
595,1,121.96
595,1,60.85
595,1,47.74
595,1,57.5
595,1,84.03
595,1,83.22999999999999
595,1,66.57
595,1,66.6
595,1,94.12
595,1,69.26
595,1,23.849999999999998
595,1,78.99
595,1,333.37
595,1,52.68
595,1,86.73
595,1,52.38
595,1,141.48
595,1,35.0
596,1,408.56
596,1,621.76
596,1,128.18
596,1,66.14
596,1,59.05
596,1,44.75
596,1,255.43
596,1,71.72
596,1,105.28
596,1,63.4
596,1,175.28
596,1,111.25
596,1,995.1800000000001
596,1,60.61
596,1,85.85
596,1,184.93
596,1,195.91
596,1,350.56
596,1,112.92
596,1,53.65
596,1,252.78
596,1,188.45
596,1,71.63
596,1,139.09
596,1,31.84
596,1,126.43
596,1,187.53
596,1,413.75
596,1,93.3
596,1,1116.69
596,1,97.77
596,1,122.96
596,1,28.17
596,1,47.63
596,1,197.62
596,1,58.27
596,1,111.89
596,1,136.01
596,1,40.75
596,1,117.85
596,1,70.18
596,1,212.12
596,1,148.34
596,1,81.29
596,1,43.1
596,1,249.02
596,1,370.6
596,1,48.62
596,1,127.23
596,1,139.55
596,1,142.71
596,1,51.84
596,1,137.53
596,1,31.69
596,1,83.23
596,1,30.75
596,1,75.73
596,1,120.2
596,1,659.15
596,1,84.23
596,1,37.62
596,1,33.0
596,1,125.51
596,1,203.84
596,1,167.32
596,1,258.86
596,1,115.81
596,1,425.24
596,1,61.05
596,1,31.75
596,1,133.76
596,1,69.49
596,1,113.31
596,1,149.69
596,1,50.0
596,1,117.94
596,1,153.9
596,1,222.04
596,1,42.78
596,1,158.2
596,1,42.68
596,1,53.54
596,1,48.0
596,1,152.33
596,1,170.78
596,1,174.67
596,1,159.39
596,1,235.28
596,1,105.28
596,1,60.01
596,1,79.98
596,1,74.16
596,1,647.4
596,1,41.09
596,1,105.14
596,1,47.0
596,1,57.53
596,1,95.61
596,1,86.58
596,1,88.72
596,1,151.87
597,1,253.01
597,1,29.08
597,1,99.33
597,1,102.3
597,1,105.28
597,1,78.71
597,1,103.28
597,1,105.28
597,1,96.99
597,1,127.14
597,1,122.17
597,1,298.84
597,1,208.8
597,1,131.73
597,1,105.06
597,1,143.06
597,1,158.2
597,1,142.46
597,1,49.53
597,1,114.44
597,1,51.84
597,1,102.03
597,1,97.8
597,1,62.37
597,1,50.14
597,1,67.01
597,1,105.28
597,1,389.82
597,1,134.06
597,1,128.31
597,1,65.71
597,1,49.09
597,1,139.09
597,1,61.75
597,1,105.06
597,1,62.01
597,1,48.0325
597,1,105.89
597,1,273.88
597,1,41.91
597,1,124.96
597,1,44.75
597,1,511.32
597,1,153.54
597,1,58.6
597,1,161.37
597,1,819.05
597,1,44.0
597,1,108.51
597,1,29.69
597,1,109.5
597,1,79.1
597,1,77.57
597,1,197.53
597,1,217.64
597,1,73.76
597,1,204.45
597,2,196.805
597,1,202.87
597,1,359.18
597,2,343.3033333333333
597,1,357.13
598,1,122.17
598,1,379.5
598,1,284.2
598,1,40.01
598,1,82.73
598,1,118.1
598,1,33.09
598,1,106.95
598,1,178.59
598,1,109.58
598,1,33.84
598,1,73.43
598,1,22.7
598,1,112.08
598,1,42.62
598,1,58.09
598,1,95.21
598,1,31.99
598,1,367.24
598,1,46.85
598,1,137.37
598,1,105.37
598,1,74.72
598,1,116.32
598,1,93.48
598,1,26.75
598,1,344.66999999999996
598,1,22.77
598,1,105.28
598,1,427.1
598,1,85.23
598,1,144.65
598,1,427.1
598,1,57.77
598,1,237.94
598,1,228.79
598,1,41.6
598,1,474.96
598,1,217.96
598,1,204.06
598,1,296.71
598,1,33.09
598,1,32.09
598,1,111.03
598,1,217.06
598,1,111.33
598,1,71.82
598,1,160.76
598,1,77.66
598,1,105.215
598,1,73.5
598,1,458.24
598,1,109.31
598,1,223.7
598,1,73.96
598,1,102.03
598,1,26.0
598,1,153.13
598,1,79.07
598,1,109.93
598,1,36.75
598,1,24.009999999999998
598,1,45.69
598,1,76.62
598,1,126.3
598,1,419.04
598,1,131.9
598,1,71.23
598,1,175.88
598,1,34.68
598,1,93.77
598,1,104.37
598,1,86.2
598,1,55.69
598,1,73.62
598,1,59.0
598,1,36.75
598,1,76.08
598,1,86.95
598,1,176.18
598,1,105.01
598,1,301.67
598,1,231.62
598,1,101.73
598,1,157.74
598,1,120.09
598,1,70.04
598,1,117.31
598,1,93.08
598,1,77.66
598,1,468.81
598,1,36.77
598,1,100.01
598,1,78.75
598,1,57.0
598,1,39.89
598,2,227.83749999999998
598,1,63.0
598,1,68.3
599,1,66.31
599,1,407.93
599,2,915.6166666666668
599,1,85.14
599,1,30.77
599,1,138.91
599,1,185.11
599,1,291.71999999999997
599,1,34.75
599,1,127.92
599,1,159.32
599,1,69.64
599,1,112.43
599,1,97.23
599,1,84.23
599,1,184.99
599,1,51.62
599,1,93.48
599,1,153.38
599,1,163.32
599,1,102.03
599,1,39.24
599,1,142.06
599,1,140.63
599,1,279.04
599,1,126.11
599,1,32.77
599,1,87.73
599,1,58.69
599,1,206.75
599,1,239.42
599,1,146.26
599,1,163.78
599,1,20.75
599,1,145.82999999999998
599,1,104.28
599,1,117.26
599,1,432.54
599,1,83.13
599,1,62.33
599,1,55.0
599,1,179.05
599,1,87.88
599,1,34.75
599,1,241.32
599,1,82.12
599,1,41.75
599,1,188.96
599,1,46.01
599,1,87.64
599,1,181.61
599,1,34.09
599,1,148.15
599,1,72.14
599,1,159.23
599,1,126.0
599,1,102.03
599,1,142.31
599,1,84.23
599,1,32.0
599,1,187.94
599,1,912.79
599,1,109.31
599,1,308.79
599,1,37.24
599,1,74.67
599,1,146.57
599,1,55.94
599,1,56.78
599,1,108.0
599,1,145.66
599,1,76.17
599,1,143.15
599,1,111.18
599,1,95.77
599,1,114.8
599,1,105.97
599,1,171.04
599,1,187.43
599,1,111.09
599,1,105.74
599,1,131.32
599,1,274.12
599,1,236.28
599,1,237.78
599,1,131.04
599,1,121.0
599,1,142.1
599,1,46.63
599,1,139.07
599,1,2017.08
599,1,130.52
599,1,131.57
599,1,49.1
599,1,413.75
599,1,106.38
599,1,44.24
599,1,85.14
599,1,136.5
599,1,267.51
599,1,26.87
599,1,360.26
599,1,73.26
599,1,60.85
599,1,27.6
599,1,1148.75
599,1,36.1
599,1,97.8
599,1,136.6
599,1,28.09
599,1,263.95
599,1,651.32
599,1,254.44
599,1,79.7
599,1,47.77
599,1,37.1
600,1,59.33
600,1,128.65
600,1,65.88
600,1,63.62
600,1,260.52
600,1,67.3
600,1,63.0
600,1,56.28
600,1,85.14
600,1,125.52
600,1,137.28
600,1,353.58
600,1,86.15
600,1,29.1
600,1,79.56
600,1,73.43
600,1,57.59
600,1,377.98
600,1,357.13
600,1,36.34
600,1,82.66
600,1,235.48000000000002
600,1,53.0
600,1,3666.42
600,1,77.66
600,1,55.0
600,1,150.05
600,1,76.57
600,1,148.06
600,1,145.32
600,1,87.03
600,1,158.38
600,1,1980.71
600,1,624.59
600,1,237.98
600,1,475.01
600,1,27.77
600,1,70.14
600,1,111.43
600,1,72.14
600,1,73.86
600,1,186.6
600,1,34.68
600,1,175.87
600,1,31.75
600,1,143.92
600,1,819.34
600,1,104.37
600,1,152.39
600,1,105.28
600,1,48.0
600,1,84.23
600,1,545.17
600,1,42.78
600,1,89.17
600,1,217.06
600,1,109.5
600,1,845.51
600,1,86.15
600,1,357.12
600,1,41.62
600,1,113.03
600,1,227.61
600,1,644.15
600,1,43.62
600,1,101.44
600,1,155.15
600,1,104.37
600,1,96.89
600,1,68.89
600,1,55.0
600,1,79.19
600,1,210.2
600,1,36.9
600,1,85.14
600,1,301.3
600,1,81.89
600,1,109.31
600,1,309.41
600,1,193.69
600,1,34.09
600,1,27.68
600,1,40.85
600,1,179.8
600,1,39.75
600,1,41.09
600,1,83.23
600,1,23.33
600,1,107.01
600,1,122.06
600,1,270.0
600,1,125.42
600,1,168.2
600,1,222.01
600,1,120.30000000000001
600,1,39.34
600,1,71.91
600,1,65.05
600,1,94.3
600,1,51.0
600,1,117.94
600,1,326.91
601,1,843.66
601,1,87.73
601,1,284.2
601,1,270.0
601,1,102.03
601,1,28.08
601,1,85.14
601,1,46.01
601,1,115.45
601,1,147.34
601,1,82.73
601,1,56.09
601,1,81.72
601,1,288.52
601,1,69.07
601,1,75.65
601,1,44.0
601,1,287.16
601,1,36.75
601,1,158.75
601,1,63.65
601,1,202.87
601,1,67.77
601,1,143.74
601,1,229.79
601,1,77.66
601,1,75.12
601,1,71.82
601,1,133.56
601,1,55.0
601,1,82.71
601,1,136.59
601,1,70.03
601,1,32.09
601,1,43.8
601,1,237.77
601,1,163.34
601,1,300.31
601,1,76.98
601,1,64.39
601,1,62.28
601,1,77.03
601,1,837.84
601,1,143.83
601,1,106.06
601,2,165.275
601,1,142.87
601,1,95.67
601,2,281.40999999999997
601,1,72.85
601,1,67.5
601,1,103.37
601,1,153.09
601,1,48.62
601,1,100.82
601,1,67.53
601,1,125.42
601,1,131.25
601,1,1698.56
601,1,40.1
601,1,50.77
601,1,2794.5
601,2,245.8166666666667
601,1,83.23
601,1,70.0
601,1,492.53
601,1,31.17
601,1,72.66
601,1,63.1
601,1,242.12
601,1,79.9
601,1,174.96
601,1,49.0
601,1,108.45
601,1,106.85
601,1,279.04
601,1,138.08
601,1,104.37
601,1,340.49
601,1,37.75
601,1,232.94
601,1,104.22
601,1,136.05
601,1,53.54
601,1,132.34
601,1,77.89
601,1,66.79
601,1,168.79
601,1,24.84
601,1,167.51
601,1,232.71
601,1,194.0
601,1,94.21
601,1,199.4
601,1,154.3
601,1,349.87
601,1,229.63
601,1,47.47
601,1,104.28
601,1,57.09
601,1,141.63
601,1,30.09
601,1,146.33
601,1,34.09
601,1,107.06
601,1,110.83
601,1,100.95
601,1,52.09
601,1,1234.62
601,1,89.55
601,1,27.68
601,1,69.03
601,1,40.0
601,1,43.1
601,1,1181.11
601,1,467.8
602,1,66.09
602,1,27.36
602,1,144.07
602,1,397.31
602,1,254.42
602,1,27.07
602,1,147.53
602,1,92.78
602,1,232.05
602,1,78.09
602,1,73.43
602,1,61.05
602,1,95.21
602,1,657.61
602,1,148.06
602,1,105.28
602,1,57.77
602,1,140.61
602,1,71.14
602,1,98.33
602,1,138.06
602,1,49.79
602,1,316.26
602,1,102.03
602,1,104.89
602,1,45.1
602,1,55.0
602,1,155.14
602,1,198.47
602,1,116.45
602,1,147.59
602,1,85.14
602,1,35.09
602,1,783.12
602,1,51.69
602,1,153.84
602,1,102.83
602,1,94.3
602,1,78.95
602,1,193.0
602,1,497.44
602,1,65.0
602,1,51.69
602,1,171.61
602,1,35.78
602,1,117.14
602,1,178.59
602,1,41.75
602,1,121.48
602,1,59.49
602,1,65.71
602,1,29.77
602,1,201.43
602,1,376.17
602,1,158.29
602,1,258.9
602,1,77.57
602,1,94.05
602,1,44.75
602,1,170.0
602,1,437.69
602,1,126.39
602,1,217.64
602,1,72.05000000000001
602,1,36.0
602,1,148.15
602,1,38.0
602,1,57.68
602,1,118.26
602,1,65.0
602,1,143.12
602,2,107.83500000000001
602,1,99.69
602,1,161.99
602,1,108.9
602,1,37.53
602,1,92.78
602,1,35.78
602,1,131.23
602,1,73.07
602,1,40.6
602,1,162.45
602,1,136.59
602,1,43.0
602,1,41.09
602,1,83.41
602,1,102.05
602,1,156.15
602,1,75.63
602,1,167.43
602,1,256.43
602,1,105.28
602,1,40.17
602,1,116.14
602,2,391.21500000000003
602,1,29.33
602,1,336.54
602,1,1055.92
602,1,181.52
602,1,318.17
602,1,31.74
602,1,188.03
602,1,83.23
602,1,238.78
602,1,71.6
602,1,196.12
602,1,169.01
602,1,275.06
602,1,139.17
602,1,235.28
602,1,86.15
602,1,84.91
602,1,755.54
602,1,102.03
602,1,240.77
603,1,60.85
603,1,56.98
603,1,601.09
603,1,114.34
603,1,77.57
603,1,37.0
603,1,73.53
603,1,475.0
603,2,114.915
603,1,46.29
603,1,107.0
603,1,39.61
603,1,36.67
603,1,153.17
603,1,42.010000000000005
603,1,79.56
603,1,98.2
603,1,41.84
603,1,111.39
603,1,199.49
603,1,64.0
603,1,267.41
603,1,84.03
603,1,43.77
603,1,311.17
603,1,65.31
603,1,222.69
603,1,182.15
603,1,27.6
603,1,1901.62
603,1,71.5
603,1,46.84
603,1,259.38
603,1,125.42
603,1,396.4
603,1,40.0
603,2,74.155
603,1,72.75
603,1,116.22
603,1,57.68
603,1,124.42
603,1,1328.08
603,1,55.18
603,1,79.19
603,1,168.28
603,1,990.45
603,1,73.15
603,1,213.19
603,1,148.22
603,1,457.52
603,1,140.61
603,1,81.72
603,1,163.39
603,1,159.56
603,1,118.93
603,1,233.78
603,1,367.2
603,1,144.68
603,1,33.09
603,1,286.3
603,1,1944.86
603,1,48.15
603,1,147.28
603,1,117.94
603,1,220.63
603,1,54.1
603,1,94.3
603,1,41.43
603,1,54.61
603,1,232.73
603,1,25.77
603,1,161.23
603,1,98.25
603,1,71.14
603,1,110.86
603,1,69.15
603,1,482.38
603,1,28.08
603,1,134.56
603,1,186.94
603,1,156.64
603,1,187.62
603,1,35.13
603,1,115.81
603,1,43.1
603,1,143.83
603,1,66.6
603,1,275.06
603,1,116.94
603,1,37.5
603,1,54.1
603,1,23.36
603,1,27.77
603,1,41.79
603,1,40.5
604,1,136.99
604,1,79.9
604,1,277.8
604,1,47.74
604,1,134.59
604,1,83.07
604,1,76.89
604,1,78.84
604,1,105.37
604,1,33.05
604,1,75.46
604,1,164.42
604,1,63.51
604,1,339.86
604,1,27.86
604,1,112.97
604,1,261.9
604,1,320.82
604,1,81.11
604,1,156.72
604,1,218.93
604,1,67.72
604,1,130.92
604,1,126.78
604,1,44.42
604,1,36.42
604,1,140.51
604,1,2288.31
604,1,45.09
604,1,107.05
604,1,179.55
604,1,196.5
604,1,35.59
604,1,693.52
604,1,83.84
604,1,45.49
604,1,214.09
604,1,132.22
604,1,171.44
604,1,81.72
604,1,74.67
604,1,46.82
604,1,854.89
604,1,200.76
604,1,222.96
604,1,116.85
604,1,133.68
604,1,57.09
604,1,64.02
604,1,158.22
604,1,77.41
604,1,92.05
604,1,128.84
604,1,115.45
604,1,76.99
604,1,236.76
604,1,79.51
604,1,303.02
604,1,84.23
604,1,177.32
604,1,67.77
604,1,152.66
604,1,56.78
604,1,49.04
604,1,44.0
604,1,142.19
604,1,86.73
604,1,51.10999999999999
604,1,261.76
604,1,146.08
604,1,113.11
604,1,49.8
604,1,200.15
604,1,190.77
604,1,30.84
604,1,111.2
604,1,91.86
604,1,254.42
604,1,64.37
604,3,121.62
604,1,241.72
604,1,125.42
604,1,37.48
604,1,55.0
604,1,86.15
604,1,187.63
604,1,87.71
604,1,144.13
604,1,354.08
604,1,370.49
604,1,51.05
604,1,86.8
604,1,227.62
604,1,109.41
604,1,370.69
605,1,42.09
605,1,286.9
605,1,22.04
605,1,113.86
605,1,150.92
605,1,154.12
605,1,118.86
605,1,127.98
605,1,1033.12
605,1,40.86
605,1,60.42
605,1,64.46
605,1,174.08
605,1,194.95
605,1,169.88
605,1,87.83
605,1,1147.5
605,1,98.9
605,1,28.86
605,1,138.79
605,1,165.09
605,1,235.42
605,1,154.99
605,1,45.72
605,1,157.06
605,1,302.55
605,1,78.91
605,1,124.52
605,1,101.01
605,1,42.95
605,1,115.73
605,1,105.95
605,1,101.52
605,1,33.42
605,1,100.95
605,1,101.93
605,1,46.39
605,1,265.95
605,1,117.62
605,1,204.32
605,1,98.9
605,1,113.55
605,1,41.72
605,1,53.6
605,1,96.09
605,1,43.86
605,1,44.42
605,1,52.92
605,1,43.95
605,1,49.55
605,1,187.91
605,1,113.38
605,1,317.21
605,1,1358.75
605,1,115.81
605,1,109.73
605,1,93.86
605,1,54.51
605,1,210.02
605,1,31.52
605,1,119.14
605,1,148.24
605,1,45.95
605,1,171.3
605,1,98.69
605,1,163.35
605,1,120.86
605,1,182.14
605,1,102.02
605,1,38.42
605,1,127.6
605,1,399.28
605,1,161.44
605,1,79.07
605,1,80.13
605,1,188.52
605,1,84.45
605,1,34.51
605,1,73.03
605,1,142.2
605,1,75.11
605,1,30.42
605,1,26.42
605,1,220.97
605,1,129.22
605,1,81.0
605,1,105.04
605,1,160.53
605,1,223.12
605,1,56.86
605,1,539.88
605,1,20.42
605,1,34.77
605,1,197.7
605,1,185.61
605,1,312.52
605,1,54.42
605,1,133.95
605,1,50.42
606,1,219.89
606,1,45.86
606,1,98.79
606,1,110.98
606,1,141.86
606,1,141.51
606,1,162.1
606,1,77.06
606,1,22.31
606,1,265.92
606,1,239.81
606,1,163.43
606,1,86.18
606,1,975.44
606,1,122.37
606,1,57.83
606,1,127.92
606,1,59.8
606,1,108.81
606,1,221.02
606,1,140.04
606,1,95.22
606,1,40.86
606,1,66.56
606,1,85.12
606,1,251.85
606,1,37.81
606,1,101.28
606,1,106.23
606,1,108.81
606,1,130.47
606,1,235.74
606,1,108.84
606,1,123.89
606,1,101.14
606,1,321.38
606,1,35.72
606,1,80.77
606,1,38.63
606,1,28.29
606,1,89.93
606,2,68.255
606,1,321.76
606,1,100.76
606,1,30.86
606,1,32.41
606,1,68.0
606,1,91.16
606,1,45.7
606,1,151.53
606,1,72.02
606,1,78.91
606,1,105.04
606,1,129.36
606,1,25.86
606,1,214.1
606,1,37.79
606,1,352.97
606,1,53.52
606,1,154.585
606,1,265.44
606,1,112.08
606,1,220.71
606,1,71.37
606,1,70.93
606,1,110.98
606,1,829.08
606,1,401.24
606,1,248.86
606,1,46.42
606,1,457.22
606,1,133.41
606,1,112.08
606,1,63.55
606,1,127.98
606,1,306.97
606,1,51.73
606,1,220.71
606,1,180.85
606,1,124.44
606,1,283.18
606,1,37.79
606,1,26.61
606,1,135.26
606,1,303.17
606,1,89.92
606,1,70.7
606,1,227.14
606,1,62.42
606,1,191.17
606,1,317.15
606,1,142.2
606,1,79.73
606,1,84.9
606,1,126.43
606,1,112.37
606,1,77.84
606,1,81.78
606,1,530.04
606,1,217.9
606,1,81.78
606,1,72.99
606,1,47.01
606,1,39.04
607,1,107.35
607,1,131.84
607,1,63.11
607,1,99.13
607,1,43.34
607,1,68.12
607,1,156.61
607,1,90.16
607,1,43.95
607,1,92.32
607,1,125.66000000000001
607,1,63.52
607,1,104.7
607,1,47.68
607,1,60.46
607,1,173.2
607,1,98.79
607,1,398.33
607,1,88.07
607,1,40.55
607,1,110.98
607,1,75.35
607,1,91.23
607,1,78.44
607,1,104.7
607,1,41.64
607,1,266.07
607,1,48.61
607,1,88.72
607,1,240.74
607,1,59.83
607,1,58.79
607,1,119.28
607,1,217.82
607,1,444.13
607,1,81.14
607,1,153.1
607,1,232.18
607,1,124.95
607,1,255.96
607,1,152.34
607,1,373.13
607,1,34.86
607,1,47.19
607,1,25.95
607,1,160.42
607,2,365.1933333333333
607,1,95.95
607,1,70.79
607,1,45.67
607,1,175.76
607,1,77.41
607,1,111.07
607,1,162.3
607,1,60.57
